SOUNDLEVEL,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
95.443,12350,2018-08-16 22:58:41:946
95.443,12355,2018-08-16 22:58:41:951
95.443,12360,2018-08-16 22:58:41:956
95.443,12366,2018-08-16 22:58:41:962
95.443,12371,2018-08-16 22:58:41:967
95.443,12375,2018-08-16 22:58:41:971
95.443,12380,2018-08-16 22:58:41:976
95.443,12385,2018-08-16 22:58:41:981
95.443,12390,2018-08-16 22:58:41:986
95.443,12396,2018-08-16 22:58:41:992
95.443,12401,2018-08-16 22:58:41:997
92.698,12406,2018-08-16 22:58:42:002
92.698,12411,2018-08-16 22:58:42:007
92.698,12420,2018-08-16 22:58:42:016
92.698,12421,2018-08-16 22:58:42:017
92.698,12426,2018-08-16 22:58:42:022
92.698,12431,2018-08-16 22:58:42:027
92.698,12436,2018-08-16 22:58:42:032
92.698,12440,2018-08-16 22:58:42:036
92.698,12446,2018-08-16 22:58:42:042
92.698,12450,2018-08-16 22:58:42:046
92.698,12455,2018-08-16 22:58:42:051
92.698,12461,2018-08-16 22:58:42:057
92.698,12466,2018-08-16 22:58:42:062
92.698,12471,2018-08-16 22:58:42:067
92.698,12476,2018-08-16 22:58:42:072
92.698,12480,2018-08-16 22:58:42:076
92.698,12485,2018-08-16 22:58:42:081
92.698,12490,2018-08-16 22:58:42:086
92.698,12496,2018-08-16 22:58:42:092
92.698,12501,2018-08-16 22:58:42:097
92.698,12505,2018-08-16 22:58:42:101
92.698,12510,2018-08-16 22:58:42:106
92.698,12516,2018-08-16 22:58:42:112
92.698,12521,2018-08-16 22:58:42:117
92.698,12526,2018-08-16 22:58:42:122
92.698,12530,2018-08-16 22:58:42:126
92.698,12535,2018-08-16 22:58:42:131
92.698,12540,2018-08-16 22:58:42:136
92.698,12545,2018-08-16 22:58:42:141
92.698,12551,2018-08-16 22:58:42:147
92.698,12555,2018-08-16 22:58:42:151
92.698,12560,2018-08-16 22:58:42:156
92.698,12565,2018-08-16 22:58:42:161
92.698,12571,2018-08-16 22:58:42:167
92.698,12575,2018-08-16 22:58:42:171
92.698,12581,2018-08-16 22:58:42:177
92.698,12586,2018-08-16 22:58:42:182
92.698,12591,2018-08-16 22:58:42:187
92.698,12596,2018-08-16 22:58:42:192
92.698,12601,2018-08-16 22:58:42:197
92.698,12606,2018-08-16 22:58:42:202
92.698,12611,2018-08-16 22:58:42:207
92.698,12616,2018-08-16 22:58:42:212
92.698,12621,2018-08-16 22:58:42:217
92.698,12626,2018-08-16 22:58:42:222
92.698,12630,2018-08-16 22:58:42:226
92.698,12636,2018-08-16 22:58:42:232
92.698,12640,2018-08-16 22:58:42:236
92.698,12646,2018-08-16 22:58:42:242
92.698,12650,2018-08-16 22:58:42:246
92.698,12655,2018-08-16 22:58:42:251
92.698,12660,2018-08-16 22:58:42:256
92.698,12665,2018-08-16 22:58:42:261
92.698,12671,2018-08-16 22:58:42:267
92.698,12675,2018-08-16 22:58:42:271
92.698,12680,2018-08-16 22:58:42:276
92.698,12685,2018-08-16 22:58:42:281
92.698,12691,2018-08-16 22:58:42:287
92.698,12697,2018-08-16 22:58:42:293
92.698,12701,2018-08-16 22:58:42:297
92.698,12706,2018-08-16 22:58:42:302
92.698,12711,2018-08-16 22:58:42:307
92.698,12716,2018-08-16 22:58:42:312
92.698,12721,2018-08-16 22:58:42:317
92.872,12726,2018-08-16 22:58:42:322
92.872,12730,2018-08-16 22:58:42:326
92.872,12736,2018-08-16 22:58:42:332
92.872,12741,2018-08-16 22:58:42:337
92.872,12745,2018-08-16 22:58:42:341
92.872,12750,2018-08-16 22:58:42:346
92.872,12756,2018-08-16 22:58:42:352
92.872,12761,2018-08-16 22:58:42:357
92.872,12765,2018-08-16 22:58:42:361
92.872,12770,2018-08-16 22:58:42:366
92.872,12775,2018-08-16 22:58:42:371
92.872,12781,2018-08-16 22:58:42:377
92.872,12786,2018-08-16 22:58:42:382
92.872,12791,2018-08-16 22:58:42:387
92.872,12796,2018-08-16 22:58:42:392
92.872,12801,2018-08-16 22:58:42:397
92.872,12805,2018-08-16 22:58:42:401
92.872,12811,2018-08-16 22:58:42:407
92.872,12815,2018-08-16 22:58:42:411
92.872,12821,2018-08-16 22:58:42:417
92.872,12825,2018-08-16 22:58:42:421
92.872,12831,2018-08-16 22:58:42:427
92.872,12836,2018-08-16 22:58:42:432
92.872,12840,2018-08-16 22:58:42:436
92.872,12846,2018-08-16 22:58:42:442
92.872,12850,2018-08-16 22:58:42:446
92.872,12856,2018-08-16 22:58:42:452
92.872,12860,2018-08-16 22:58:42:456
92.872,12865,2018-08-16 22:58:42:461
92.872,12871,2018-08-16 22:58:42:467
92.872,12875,2018-08-16 22:58:42:471
92.872,12881,2018-08-16 22:58:42:477
92.872,12886,2018-08-16 22:58:42:482
92.872,12890,2018-08-16 22:58:42:486
92.872,12896,2018-08-16 22:58:42:492
92.872,12901,2018-08-16 22:58:42:497
92.872,12906,2018-08-16 22:58:42:502
92.872,12911,2018-08-16 22:58:42:507
92.872,12916,2018-08-16 22:58:42:512
92.872,12921,2018-08-16 22:58:42:517
92.872,12925,2018-08-16 22:58:42:521
92.872,12930,2018-08-16 22:58:42:526
92.872,12936,2018-08-16 22:58:42:532
92.872,12940,2018-08-16 22:58:42:536
92.872,12945,2018-08-16 22:58:42:541
92.872,12951,2018-08-16 22:58:42:547
92.872,12955,2018-08-16 22:58:42:551
92.872,12961,2018-08-16 22:58:42:557
92.872,12965,2018-08-16 22:58:42:561
92.872,12970,2018-08-16 22:58:42:566
92.872,12975,2018-08-16 22:58:42:571
92.872,12981,2018-08-16 22:58:42:577
92.872,12986,2018-08-16 22:58:42:582
92.872,12991,2018-08-16 22:58:42:587
92.872,12996,2018-08-16 22:58:42:592
92.872,13001,2018-08-16 22:58:42:597
92.872,13006,2018-08-16 22:58:42:602
92.872,13011,2018-08-16 22:58:42:607
92.872,13015,2018-08-16 22:58:42:611
92.872,13021,2018-08-16 22:58:42:617
92.872,13026,2018-08-16 22:58:42:622
92.872,13030,2018-08-16 22:58:42:626
92.872,13036,2018-08-16 22:58:42:632
92.872,13041,2018-08-16 22:58:42:637
92.872,13046,2018-08-16 22:58:42:642
92.872,13051,2018-08-16 22:58:42:647
98.466,13055,2018-08-16 22:58:42:651
98.466,13060,2018-08-16 22:58:42:656
98.466,13066,2018-08-16 22:58:42:662
98.466,13071,2018-08-16 22:58:42:667
98.466,13075,2018-08-16 22:58:42:671
98.466,13081,2018-08-16 22:58:42:677
98.466,13086,2018-08-16 22:58:42:682
98.466,13091,2018-08-16 22:58:42:687
98.466,13095,2018-08-16 22:58:42:691
98.466,13101,2018-08-16 22:58:42:697
98.466,13106,2018-08-16 22:58:42:702
98.466,13111,2018-08-16 22:58:42:707
98.466,13116,2018-08-16 22:58:42:712
98.466,13120,2018-08-16 22:58:42:716
98.466,13125,2018-08-16 22:58:42:721
98.466,13131,2018-08-16 22:58:42:727
98.466,13136,2018-08-16 22:58:42:732
98.466,13140,2018-08-16 22:58:42:736
98.466,13146,2018-08-16 22:58:42:742
98.466,13151,2018-08-16 22:58:42:747
98.466,13156,2018-08-16 22:58:42:752
98.466,13160,2018-08-16 22:58:42:756
98.466,13165,2018-08-16 22:58:42:761
98.466,13171,2018-08-16 22:58:42:767
98.466,13175,2018-08-16 22:58:42:771
98.466,13180,2018-08-16 22:58:42:776
98.466,13186,2018-08-16 22:58:42:782
98.466,13190,2018-08-16 22:58:42:786
98.466,13195,2018-08-16 22:58:42:791
98.466,13201,2018-08-16 22:58:42:797
98.466,13206,2018-08-16 22:58:42:802
98.466,13211,2018-08-16 22:58:42:807
98.466,13216,2018-08-16 22:58:42:812
98.466,13221,2018-08-16 22:58:42:817
98.466,13226,2018-08-16 22:58:42:822
98.466,13231,2018-08-16 22:58:42:827
98.466,13236,2018-08-16 22:58:42:832
98.466,13241,2018-08-16 22:58:42:837
98.466,13245,2018-08-16 22:58:42:841
98.466,13251,2018-08-16 22:58:42:847
98.466,13255,2018-08-16 22:58:42:851
98.466,13261,2018-08-16 22:58:42:857
98.466,13266,2018-08-16 22:58:42:862
98.466,13271,2018-08-16 22:58:42:867
98.466,13276,2018-08-16 22:58:42:872
98.466,13281,2018-08-16 22:58:42:877
98.466,13285,2018-08-16 22:58:42:881
98.466,13291,2018-08-16 22:58:42:887
98.466,13295,2018-08-16 22:58:42:891
98.466,13302,2018-08-16 22:58:42:898
98.466,13305,2018-08-16 22:58:42:901
98.466,13311,2018-08-16 22:58:42:907
98.466,13316,2018-08-16 22:58:42:912
98.466,13321,2018-08-16 22:58:42:917
98.466,13326,2018-08-16 22:58:42:922
98.466,13331,2018-08-16 22:58:42:927
98.466,13335,2018-08-16 22:58:42:931
98.466,13341,2018-08-16 22:58:42:937
98.466,13346,2018-08-16 22:58:42:942
98.466,13350,2018-08-16 22:58:42:946
98.466,13356,2018-08-16 22:58:42:952
98.466,13361,2018-08-16 22:58:42:957
98.466,13366,2018-08-16 22:58:42:962
98.466,13370,2018-08-16 22:58:42:966
82.751,13375,2018-08-16 22:58:42:971
82.751,13381,2018-08-16 22:58:42:977
82.751,13386,2018-08-16 22:58:42:982
82.751,13390,2018-08-16 22:58:42:986
82.751,13396,2018-08-16 22:58:42:992
82.751,13401,2018-08-16 22:58:42:997
82.751,13405,2018-08-16 22:58:43:001
82.751,13411,2018-08-16 22:58:43:007
82.751,13416,2018-08-16 22:58:43:012
82.751,13421,2018-08-16 22:58:43:017
82.751,13426,2018-08-16 22:58:43:022
82.751,13431,2018-08-16 22:58:43:027
82.751,13435,2018-08-16 22:58:43:031
82.751,13441,2018-08-16 22:58:43:037
82.751,13446,2018-08-16 22:58:43:042
82.751,13450,2018-08-16 22:58:43:046
82.751,13456,2018-08-16 22:58:43:052
82.751,13460,2018-08-16 22:58:43:056
82.751,13465,2018-08-16 22:58:43:061
82.751,13470,2018-08-16 22:58:43:066
82.751,13476,2018-08-16 22:58:43:072
82.751,13481,2018-08-16 22:58:43:077
82.751,13486,2018-08-16 22:58:43:082
82.751,13490,2018-08-16 22:58:43:086
82.751,13496,2018-08-16 22:58:43:092
82.751,13501,2018-08-16 22:58:43:097
82.751,13506,2018-08-16 22:58:43:102
82.751,13510,2018-08-16 22:58:43:106
82.751,13516,2018-08-16 22:58:43:112
82.751,13521,2018-08-16 22:58:43:117
82.751,13526,2018-08-16 22:58:43:122
82.751,13531,2018-08-16 22:58:43:127
82.751,13535,2018-08-16 22:58:43:131
82.751,13541,2018-08-16 22:58:43:137
82.751,13545,2018-08-16 22:58:43:141
82.751,13551,2018-08-16 22:58:43:147
82.751,13555,2018-08-16 22:58:43:151
82.751,13561,2018-08-16 22:58:43:157
82.751,13565,2018-08-16 22:58:43:161
82.751,13571,2018-08-16 22:58:43:167
82.751,13576,2018-08-16 22:58:43:172
82.751,13581,2018-08-16 22:58:43:177
82.751,13586,2018-08-16 22:58:43:182
82.751,13590,2018-08-16 22:58:43:186
82.751,13596,2018-08-16 22:58:43:192
82.751,13601,2018-08-16 22:58:43:197
82.751,13605,2018-08-16 22:58:43:201
82.751,13611,2018-08-16 22:58:43:207
82.751,13616,2018-08-16 22:58:43:212
82.751,13621,2018-08-16 22:58:43:217
82.751,13625,2018-08-16 22:58:43:221
82.751,13631,2018-08-16 22:58:43:227
82.751,13636,2018-08-16 22:58:43:232
82.751,13641,2018-08-16 22:58:43:237
82.751,13645,2018-08-16 22:58:43:241
82.751,13650,2018-08-16 22:58:43:246
82.751,13656,2018-08-16 22:58:43:252
82.751,13661,2018-08-16 22:58:43:257
82.751,13665,2018-08-16 22:58:43:261
82.751,13670,2018-08-16 22:58:43:266
82.751,13676,2018-08-16 22:58:43:272
82.751,13680,2018-08-16 22:58:43:276
82.751,13686,2018-08-16 22:58:43:282
82.751,13690,2018-08-16 22:58:43:286
82.751,13695,2018-08-16 22:58:43:291
82.751,13701,2018-08-16 22:58:43:297
60.609,13706,2018-08-16 22:58:43:302
60.609,13711,2018-08-16 22:58:43:307
60.609,13716,2018-08-16 22:58:43:312
60.609,13721,2018-08-16 22:58:43:317
60.609,13725,2018-08-16 22:58:43:321
60.609,13730,2018-08-16 22:58:43:326
60.609,13736,2018-08-16 22:58:43:332
60.609,13740,2018-08-16 22:58:43:336
60.609,13746,2018-08-16 22:58:43:342
60.609,13751,2018-08-16 22:58:43:347
60.609,13755,2018-08-16 22:58:43:351
60.609,13760,2018-08-16 22:58:43:356
60.609,13765,2018-08-16 22:58:43:361
60.609,13770,2018-08-16 22:58:43:366
60.609,13776,2018-08-16 22:58:43:372
60.609,13781,2018-08-16 22:58:43:377
60.609,13785,2018-08-16 22:58:43:381
60.609,13790,2018-08-16 22:58:43:386
60.609,13796,2018-08-16 22:58:43:392
60.609,13801,2018-08-16 22:58:43:397
60.609,13806,2018-08-16 22:58:43:402
60.609,13810,2018-08-16 22:58:43:406
60.609,13815,2018-08-16 22:58:43:411
60.609,13821,2018-08-16 22:58:43:417
60.609,13825,2018-08-16 22:58:43:421
60.609,13833,2018-08-16 22:58:43:429
60.609,13835,2018-08-16 22:58:43:431
60.609,13841,2018-08-16 22:58:43:437
60.609,13846,2018-08-16 22:58:43:442
60.609,13851,2018-08-16 22:58:43:447
60.609,13856,2018-08-16 22:58:43:452
60.609,13861,2018-08-16 22:58:43:457
60.609,13865,2018-08-16 22:58:43:461
60.609,13871,2018-08-16 22:58:43:467
60.609,13875,2018-08-16 22:58:43:471
60.609,13881,2018-08-16 22:58:43:477
60.609,13886,2018-08-16 22:58:43:482
60.609,13890,2018-08-16 22:58:43:486
60.609,13895,2018-08-16 22:58:43:491
60.609,13902,2018-08-16 22:58:43:498
60.609,13906,2018-08-16 22:58:43:502
60.609,13911,2018-08-16 22:58:43:507
60.609,13915,2018-08-16 22:58:43:511
60.609,13921,2018-08-16 22:58:43:517
60.609,13926,2018-08-16 22:58:43:522
60.609,13931,2018-08-16 22:58:43:527
60.609,13936,2018-08-16 22:58:43:532
60.609,13941,2018-08-16 22:58:43:537
60.609,13946,2018-08-16 22:58:43:542
60.609,13951,2018-08-16 22:58:43:547
60.609,13956,2018-08-16 22:58:43:552
60.609,13961,2018-08-16 22:58:43:557
60.609,13965,2018-08-16 22:58:43:561
60.609,13970,2018-08-16 22:58:43:566
60.609,13975,2018-08-16 22:58:43:571
60.609,13980,2018-08-16 22:58:43:576
60.609,13985,2018-08-16 22:58:43:581
60.609,13990,2018-08-16 22:58:43:586
60.609,13996,2018-08-16 22:58:43:592
60.609,14002,2018-08-16 22:58:43:598
60.609,14007,2018-08-16 22:58:43:603
60.609,14011,2018-08-16 22:58:43:607
60.609,14016,2018-08-16 22:58:43:612
60.609,14021,2018-08-16 22:58:43:617
56.112,14026,2018-08-16 22:58:43:622
56.112,14031,2018-08-16 22:58:43:627
56.112,14036,2018-08-16 22:58:43:632
56.112,14041,2018-08-16 22:58:43:637
56.112,14045,2018-08-16 22:58:43:641
56.112,14050,2018-08-16 22:58:43:646
56.112,14055,2018-08-16 22:58:43:651
56.112,14061,2018-08-16 22:58:43:657
56.112,14066,2018-08-16 22:58:43:662
56.112,14070,2018-08-16 22:58:43:666
56.112,14076,2018-08-16 22:58:43:672
56.112,14081,2018-08-16 22:58:43:677
56.112,14085,2018-08-16 22:58:43:681
56.112,14090,2018-08-16 22:58:43:686
56.112,14096,2018-08-16 22:58:43:692
56.112,14101,2018-08-16 22:58:43:697
56.112,14106,2018-08-16 22:58:43:702
56.112,14110,2018-08-16 22:58:43:706
56.112,14116,2018-08-16 22:58:43:712
56.112,14120,2018-08-16 22:58:43:716
56.112,14126,2018-08-16 22:58:43:722
56.112,14131,2018-08-16 22:58:43:727
56.112,14135,2018-08-16 22:58:43:731
56.112,14141,2018-08-16 22:58:43:737
56.112,14146,2018-08-16 22:58:43:742
56.112,14150,2018-08-16 22:58:43:746
56.112,14156,2018-08-16 22:58:43:752
56.112,14160,2018-08-16 22:58:43:756
56.112,14166,2018-08-16 22:58:43:762
56.112,14172,2018-08-16 22:58:43:768
56.112,14175,2018-08-16 22:58:43:771
56.112,14181,2018-08-16 22:58:43:777
56.112,14186,2018-08-16 22:58:43:782
56.112,14190,2018-08-16 22:58:43:786
56.112,14196,2018-08-16 22:58:43:792
56.112,14201,2018-08-16 22:58:43:797
56.112,14205,2018-08-16 22:58:43:801
56.112,14211,2018-08-16 22:58:43:807
56.112,14217,2018-08-16 22:58:43:813
56.112,14221,2018-08-16 22:58:43:817
56.112,14226,2018-08-16 22:58:43:822
56.112,14231,2018-08-16 22:58:43:827
56.112,14236,2018-08-16 22:58:43:832
56.112,14242,2018-08-16 22:58:43:838
56.112,14245,2018-08-16 22:58:43:841
56.112,14251,2018-08-16 22:58:43:847
56.112,14255,2018-08-16 22:58:43:851
56.112,14261,2018-08-16 22:58:43:857
56.112,14266,2018-08-16 22:58:43:862
56.112,14271,2018-08-16 22:58:43:867
56.112,14275,2018-08-16 22:58:43:871
56.112,14281,2018-08-16 22:58:43:877
56.112,14285,2018-08-16 22:58:43:881
56.112,14290,2018-08-16 22:58:43:886
56.112,14295,2018-08-16 22:58:43:891
56.112,14301,2018-08-16 22:58:43:897
56.112,14306,2018-08-16 22:58:43:902
56.112,14311,2018-08-16 22:58:43:907
56.112,14315,2018-08-16 22:58:43:911
56.112,14321,2018-08-16 22:58:43:917
56.112,14326,2018-08-16 22:58:43:922
56.112,14330,2018-08-16 22:58:43:926
56.112,14335,2018-08-16 22:58:43:931
56.112,14340,2018-08-16 22:58:43:936
56.112,14346,2018-08-16 22:58:43:942
56.112,14352,2018-08-16 22:58:43:948
58.302,14356,2018-08-16 22:58:43:952
58.302,14361,2018-08-16 22:58:43:957
58.302,14365,2018-08-16 22:58:43:961
58.302,14371,2018-08-16 22:58:43:967
58.302,14376,2018-08-16 22:58:43:972
58.302,14381,2018-08-16 22:58:43:977
58.302,14386,2018-08-16 22:58:43:982
58.302,14391,2018-08-16 22:58:43:987
58.302,14395,2018-08-16 22:58:43:991
58.302,14400,2018-08-16 22:58:43:996
58.302,14405,2018-08-16 22:58:44:001
58.302,14410,2018-08-16 22:58:44:006
58.302,14415,2018-08-16 22:58:44:011
58.302,14420,2018-08-16 22:58:44:016
58.302,14425,2018-08-16 22:58:44:021
58.302,14430,2018-08-16 22:58:44:026
58.302,14436,2018-08-16 22:58:44:032
58.302,14440,2018-08-16 22:58:44:036
58.302,14446,2018-08-16 22:58:44:042
58.302,14450,2018-08-16 22:58:44:046
58.302,14456,2018-08-16 22:58:44:052
58.302,14461,2018-08-16 22:58:44:057
58.302,14465,2018-08-16 22:58:44:061
58.302,14471,2018-08-16 22:58:44:067
58.302,14476,2018-08-16 22:58:44:072
58.302,14481,2018-08-16 22:58:44:077
58.302,14486,2018-08-16 22:58:44:082
58.302,14491,2018-08-16 22:58:44:087
58.302,14496,2018-08-16 22:58:44:092
58.302,14500,2018-08-16 22:58:44:096
58.302,14506,2018-08-16 22:58:44:102
58.302,14510,2018-08-16 22:58:44:106
58.302,14516,2018-08-16 22:58:44:112
58.302,14520,2018-08-16 22:58:44:116
58.302,14526,2018-08-16 22:58:44:122
