ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR_X,LINEAR_Y,LINEAR_Z,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time  ,Date
-14.53223,-6.27219,-4.11412,-5.28767,-8.25319,-0.30944,-6.73517,3.03565,-2.26067,0.21709,-1.14653,-3.18443,2168,30.06,-16.389,17.757,200.887,48.111,98.67,5,48.5934,,,,NaN,,,,0 / 0,452019,2018-08-09 08:50:29:903
-4.14737,-12.75314,-0.53326,-9.15689,-0.73575,-3.43226,-0.16702,-8.04443,3.63322,-1.23267,0.5197,4.1172,2504,2.898,-34.758,22.008,208.709,4.303,110.547,5,44.2152,,,,NaN,,,,0 / 0,452520,2018-08-09 08:50:30:404
-11.54001,-3.62093,-5.4236,-6.73309,-6.85793,-1.95057,-5.35984,4.13121,-5.15093,0.15681,1.23094,-1.63223,2220,24.403,-24.213,23.257,202.209,44.372,106.156,5,42.6476,,,,NaN,,,,0 / 0,453019,2018-08-09 08:50:30:903
-4.66063,-9.04486,-1.06029,-8.68335,1.4951,-4.30516,0.49744,-8.89545,4.26022,1.02303,1.16843,2.91217,1504,-0.793,-38.809,17.229,202.332,-0.308,113.316,5,45.6741,,,,NaN,,,,0 / 0,453519,2018-08-09 08:50:31:403
-12.35835,-5.64766,-4.1572,-6.25049,-7.41982,-1.43106,-4.72159,3.07623,-2.16847,1.31216,-0.39476,-3.16957,1508,30.756,-18.304,23.624,203.069,49.166,102.896,5,54.6384,,,,NaN,,,,0 / 0,454018,2018-08-09 08:50:31:902
-5.23491,-9.67717,0.45438,-9.18034,0.29001,-3.43623,0.628,-8.23742,3.11232,-1.18217,0.23645,3.69428,1488,-2.022,-38.817,18.121,204.32,-1.695,110.521,5,58.3011,,,,NaN,,,,0 / 0,454519,2018-08-09 08:50:32:403
-12.75316,-7.28494,-2.80167,-6.42043,-7.40145,-0.40873,-4.81896,1.95896,-2.56457,0.72472,-1.10274,-2.88898,2112,30.228,-23.262,18.221,198.192,39.241,99.792,5,55.015,,,,NaN,,,,0 / 0,455018,2018-08-09 08:50:32:902
-7.7061,-11.3988,1.17941,-9.12427,0.18929,-3.58919,-1.50696,-7.71677,2.33087,-1.79854,0.43662,3.69244,1320,2.231,-38.551,18.102,202.418,-1.106,111.473,5,41.6955,,,,NaN,,,,0 / 0,455519,2018-08-09 08:50:33:403
-14.99405,-5.78464,-2.55879,-5.6408,-7.98209,-0.79876,-6.3312,2.73172,-4.06529,0.03323,-1.08543,-3.30437,2016,30.876,-25.044,17.593,198.443,44.376,97.696,5,48.3678,,,,NaN,,,,0 / 0,456018,2018-08-09 08:50:33:902
-5.96353,-9.07538,1.34572,-9.61928,-1.5277,-1.14278,1.93512,-5.08588,3.20212,-0.71732,-0.50552,3.24387,1250,8.482,-36.221,18.404,204.513,8.962,96.775,5,48.3279,,,,NaN,,,,0 / 0,456519,2018-08-09 08:50:34:403
-12.23691,-5.32043,-1.26666,-6.42898,-7.37183,0.70338,-3.91163,3.06017,-1.86695,0.49707,-0.14615,-2.55299,1250,33.167,-23.112,9.642,196.922,40.97,86.935,5,46.5124,,,,NaN,,,,0 / 0,457019,2018-08-09 08:50:34:903
-4.68156,-10.46022,0.77802,-9.57186,-0.28546,-2.11385,1.56728,-6.52298,3.11589,-1.23553,0.50504,3.18298,1250,4.227,-32.138,24.706,216.131,1.668,102.453,5,48.3228,,,,NaN,,,,0 / 0,457518,2018-08-09 08:50:35:402
-11.17331,-5.85164,-1.69139,-6.08371,-7.67799,0.45531,-5.25495,3.50007,-3.29765,0.58014,-1.41571,-2.52205,1250,34.352,-19.936,14.418,201.126,45.873,88.773,5,48.3372,,,,NaN,,,,0 / 0,458019,2018-08-09 08:50:35:903
-5.68356,-7.90588,0.53574,-9.60288,-1.25735,-1.54081,3.80666,-4.30173,3.17307,-0.65643,0.31587,2.66701,880,5.099,-33.069,26.16,216.284,7.366,99.116,5,49.8777,,,,NaN,,,,0 / 0,458518,2018-08-09 08:50:36:402
-14.88876,-4.2323,-1.60165,-7.3987,-6.16567,1.84775,-4.67862,2.32273,-0.15257,1.60089,-1.21208,-2.17223,1250,31.644,-22.975,18.217,216.036,38.956,75.978,5,49.3654,,,,NaN,,,,0 / 0,459018,2018-08-09 08:50:36:902
-6.53661,-8.94676,-0.44533,-9.63815,0.76238,-1.64172,2.76137,-7.60377,3.76437,-0.13985,1.15254,2.5713,1250,5.421,-32.678,21.439,211.142,4.921,96.853,5,49.6921,,,,NaN,,,,0 / 0,459519,2018-08-09 08:50:37:403
-12.39125,-3.74716,-3.34721,-7.01835,-6.8482,0.12395,-3.93452,3.46129,-1.48699,1.48056,-0.38885,-2.34999,1250,26.743,-22.102,21.216,207.72,37.31,95.369,5,44.7989,,,,NaN,,,,0 / 0,460018,2018-08-09 08:50:37:902
-6.26681,-10.25084,0.99576,-9.54512,-0.61933,-2.16273,0.47824,-7.02708,2.8485,-2.1732,-0.41858,3.62505,1464,6.573,-29.727,22.668,214.233,3.621,102.767,5,44.8722,,,,NaN,,,,0 / 0,460518,2018-08-09 08:50:38:402
-13.22754,-4.36211,-1.46288,-7.35052,-6.45142,-0.72071,-4.4149,1.69236,0.72929,1.28508,-0.87611,-3.23758,1250,28.987,-17.311,19.518,207.305,41.137,95.6,5,47.931,,,,NaN,,,,0 / 0,461019,2018-08-09 08:50:38:903
-9.25067,-7.72702,2.94531,-9.27987,-0.86516,-3.05055,-3.96626,-7.00449,3.66133,-2.11232,-0.00685,3.49472,1250,9.956,-30.476,28.838,214.996,18.937,109.011,5,46.4663,,,,NaN,,,,0 / 0,461518,2018-08-09 08:50:39:402
-6.39185,0.69931,-9.10435,-8.07827,-0.16993,-5.55726,3.41485,0.11697,-1.34472,0.68257,0.21732,-1.54446,1250,-11.4,-29.73,29.858,225.767,0.993,124.525,5,57.7982,,,,NaN,,,,0 / 0,462019,2018-08-09 08:50:39:903
-6.15974,1.22154,-8.83995,-9.24933,0.4001,-3.23421,3.99961,0.45708,-3.418,-2.64641,-1.60426,0.03827,1584,0.511,-41.718,13.033,195.961,-2.338,109.273,5,48.6738,,,,NaN,,,,0 / 0,462518,2018-08-09 08:50:40:402
-9.36134,-1.78743,-1.07942,-9.71916,-1.03654,-0.79616,2.02955,-1.03581,-3.98811,3.0183,0.61336,-2.0578,2828,9.483,-38.316,18.361,203.865,6.067,94.683,5,49.6199,,,,NaN,,,,0 / 0,463018,2018-08-09 08:50:40:902
-7.87061,-3.84108,-0.67802,-9.16714,-3.26885,-1.20355,-0.43669,0.86766,-0.99752,-0.55217,0.45453,1.88144,1476,9.656,-23.393,32.806,230.312,25.928,95.602,5,44.2553,,,,NaN,,,,0 / 0,463519,2018-08-09 08:50:41:403
-6.74359,-5.21156,0.20912,-8.51459,-4.81909,-0.66971,2.08164,0.7257,-0.18519,-1.08078,-0.64378,-1.2484,1332,6.34,-18.823,44.131,242.786,24.741,97.215,5,54.4642,,,,NaN,,,,0 / 0,464018,2018-08-09 08:50:41:902
-10.00681,-4.95255,-0.56198,-8.00528,-5.53847,-1.18796,-2.72066,0.70364,0.26253,-0.62996,1.81227,1.80141,1496,8.713,-14.23,37.41,240.884,34.386,98.441,5,45.7628,,,,NaN,,,,0 / 0,464519,2018-08-09 08:50:42:403
-5.32524,-6.40558,-0.70316,-8.50593,-4.66715,-1.42733,1.99872,-0.51774,-1.67514,-0.85495,-0.634,-1.4675,1476,10.431,-22.314,38.138,233.636,24.144,98.862,5,43.6463,,,,NaN,,,,0 / 0,465018,2018-08-09 08:50:42:902
-9.24828,-5.34496,-0.2527,-7.74163,-5.89524,-1.21803,-2.47057,-1.21673,-0.81756,-0.41168,1.65549,1.93622,2132,16.464,-14.552,35.587,233.08,36.952,98.941,5,44.8197,,,,NaN,,,,0 / 0,465518,2018-08-09 08:50:43:402
-8.87859,-5.24327,0.4843,-7.99075,-5.57883,-1.09312,0.91172,-0.89844,-1.55288,-0.4019,-0.98383,-2.24309,1592,12.935,-21.762,39.316,233.098,27.255,97.441,5,44.4776,,,,NaN,,,,0 / 0,466018,2018-08-09 08:50:43:902
-10.14976,-6.55933,-0.59009,-7.19233,-6.55806,-1.19693,-2.93223,-0.77127,-2.71899,-0.73074,2.31319,1.90323,1836,5.791,-18.121,39.127,240.023,41.97,99.448,5,58.9192,,,,NaN,,,,0 / 0,466518,2018-08-09 08:50:44:402
-9.32425,-6.95712,-5.86687,-8.44675,-4.43447,-2.27117,-1.26674,-2.97278,-3.29302,0.74609,-0.56844,-1.69189,1250,7.715,-28.998,30.353,217.872,20.173,108.866,5,54.1414,,,,NaN,,,,0 / 0,467018,2018-08-09 08:50:44:902
-13.29813,-8.24686,-1.33067,-6.43414,-7.0951,-2.1052,-7.19438,3.64691,-1.3862,-0.67842,1.561,2.81056,1732,17.491,-26.335,27.689,210.685,46.344,108.118,5,55.6084,,,,NaN,,,,0 / 0,467519,2018-08-09 08:50:45:403
-10.88855,-9.0658,-5.47743,-8.67999,-3.93754,-2.30735,-0.4834,-3.79616,0.58381,0.40483,-0.70079,-2.2545,1250,6.847,-32.713,22.612,209.557,15.767,106.551,5,56.8895,,,,NaN,,,,0 / 0,468018,2018-08-09 08:50:45:902
-13.60141,-11.28934,-0.65111,-7.07996,-6.47448,-2.03116,-7.26629,-3.33201,-1.31644,-0.15125,-0.24937,3.35851,1828,20.3,-24.377,18.257,199.122,41.316,106.008,5,50.081,,,,NaN,,,,0 / 0,468517,2018-08-09 08:50:46:401
-11.81099,-9.28654,-5.96796,-9.18599,-2.12458,-2.69707,1.90761,-6.30425,1.5005,0.66974,-0.78734,-2.67395,1250,6.213,-30.357,24.431,213.696,12.512,106.363,5,57.6965,,,,NaN,,,,0 / 0,469019,2018-08-09 08:50:46:903
-15.62514,-6.28714,-6.45131,-4.34963,-8.75265,-0.80136,-9.56219,5.53876,-3.64898,0.33234,0.19431,1.3903,1976,32.204,-9.874,19.341,196.921,66.698,103.304,5,54.3223,,,,NaN,,,,0 / 0,469519,2018-08-09 08:50:47:403
-8.87141,-7.92383,-1.20265,-9.08168,-1.44922,-3.40489,3.80884,-9.55968,3.36782,-0.29216,-0.50226,-1.31235,1250,5.237,-33.29,22.314,209.433,-0.391,111.8,5,49.0812,,,,NaN,,,,0 / 0,470019,2018-08-09 08:50:47:903
-14.32704,-3.52582,-6.47404,-3.62659,-9.09259,-0.58572,-11.9883,5.44224,-6.03035,0.13055,-0.20865,0.19322,2504,34.985,-4.819,19.121,199.741,68,99.174,5,43.5432,,,,NaN,,,,0 / 0,470519,2018-08-09 08:50:48:403
-5.93063,-9.88176,1.17163,-8.9836,-0.17379,-3.92874,2.84808,-10.96858,4.07887,-0.55014,-0.94026,-1.67764,1456,3.123,-38.6,20.163,203.604,1.015,113.621,5,61.4788,,,,NaN,,,,0 / 0,471019,2018-08-09 08:50:48:903
-13.95615,-3.68913,-4.24992,-4.39279,-8.71141,-0.99254,-10.25635,5.89787,-6.39477,-1.06856,-0.54462,0.90569,2328,36.04,-12.016,20.461,200.692,65.419,97.617,5,50.1572,,,,NaN,,,,0 / 0,471519,2018-08-09 08:50:49:403
-6.90211,-10.70967,-2.24713,-8.66883,0.71212,-4.5293,3.23118,-10.03957,3.21451,0.04483,0.44232,-0.20404,1250,-6.837,-34.962,21.173,212.239,-4.164,117.586,5,48.2344,,,,NaN,,,,0 / 0,472018,2018-08-09 08:50:49:902
-13.91487,0.24467,-7.59628,-4.96952,-8.33228,-1.43086,-10.20209,8.90369,-7.62387,1.27449,0.89781,-0.57768,2076,29.774,-15.623,24.269,202.754,60.383,103.976,5,48.3771,,,,NaN,,,,0 / 0,472518,2018-08-09 08:50:50:402
-7.03372,-10.63789,-0.92508,-8.37029,2.80421,-4.27141,3.93402,-12.11309,3.1087,-0.57906,0.14706,-0.0444,1250,-12.502,-34.882,19.435,213.589,-16.616,117.036,5,47.73,,,,NaN,,,,0 / 0,473018,2018-08-09 08:50:50:902
-19.1785,-1.55592,-5.5881,-4.09081,-8.80192,-1.40066,-9.92722,5.68258,-4.6705,-0.25529,-0.10562,-1.73364,1344,31.801,-12.639,23.427,198.053,57.236,107.162,5,53.8377,,,,NaN,,,,0 / 0,473518,2018-08-09 08:50:51:402
-3.94757,-8.0321,0.00572,-8.99194,1.70544,-3.52234,6.21868,-9.98015,2.13759,0.25293,0.42561,1.6497,1250,-6.544,-32.083,26.244,220.657,-8.829,111.944,5,49.408,,,,NaN,,,,0 / 0,474018,2018-08-09 08:50:51:902
-13.06183,-3.65503,-6.49438,-5.02216,-8.38805,-0.76737,-6.74619,5.15298,-4.19506,1.63551,0.39142,-2.0578,1250,25.967,-14.209,29.633,213.056,52.164,104.691,5,52.4072,,,,NaN,,,,0 / 0,474518,2018-08-09 08:50:52:402
-4.20302,-9.84407,-1.27144,-9.09272,1.05124,-3.51962,4.9858,-10.48095,2.97298,0.02019,0.91328,2.35751,1250,-3.998,-30.038,27.448,221.756,2.086,108.034,5,56.8373,,,,NaN,,,,0 / 0,475019,2018-08-09 08:50:52:903
-14.30791,-5.24088,-4.45151,-5.6687,-7.90535,-1.24162,-5.38096,3.26163,-0.92564,1.63449,0.2841,-3.0932,1250,31.845,-17.107,23.048,201.714,53.719,102.354,5,62.988,,,,NaN,,,,0 / 0,475518,2018-08-09 08:50:53:402
-6.37628,-10.01755,-0.19528,-9.25844,0.39443,-3.20874,2.25801,-9.36858,4.62744,0.78235,0.64899,3.24814,1250,4.155,-34.834,25.246,212.919,3.754,105.326,5,60.4718,,,,NaN,,,,0 / 0,476018,2018-08-09 08:50:53:902
-13.54997,-2.00398,0.14452,-6.60364,-7.09395,-1.49609,-6.12211,5.24555,1.80311,-2.47661,-2.35664,-2.59454,1696,37.299,-21.098,11.722,186.167,42.008,101.356,5,62.8879,,,,NaN,,,,0 / 0,476518,2018-08-09 08:50:54:402
-5.89653,-7.63847,-0.33466,-9.25132,-1.0149,-3.09085,2.29939,-5.17406,4.02195,0.21974,0.6268,2.78572,1604,6.065,-36.703,28.45,212.766,5.94,108.474,5,63.1133,,,,NaN,,,,0 / 0,477019,2018-08-09 08:50:54:903
-11.14697,-4.0349,-3.0535,-7.71421,-5.90582,-1.33518,-0.59602,2.49947,-0.31058,0.71779,-0.09198,-2.19972,1492,25.842,-29.909,24.031,204.664,37.029,99.82,5,65.3471,,,,NaN,,,,0 / 0,477518,2018-08-09 08:50:55:402
-9.99245,-6.39661,1.72737,-9.20783,-1.66673,-2.93398,0.79613,-3.43756,3.74958,-1.96693,-0.51529,2.55949,1856,12.52,-25.259,20.648,208.372,18.971,107.674,5,63.6616,,,,NaN,,,,0 / 0,478019,2018-08-09 08:50:55:903
-10.14558,-4.5667,-2.49358,-7.3796,-6.45142,-0.30173,-1.99393,2.3665,-2.16155,-0.37177,-1.61505,-2.51146,1620,29.083,-14.043,20.168,210.295,25.973,98.573,5,65.1487,,,,NaN,,,,0 / 0,478519,2018-08-09 08:50:56:403
-6.69693,-8.3318,0.26295,-9.2033,-2.85204,-1.82632,-0.23553,-4.20649,2.45031,-1.75313,0.10492,4.04735,1848,15.695,-28.839,34.149,221.45,16.907,101.224,5,65.0854,,,,NaN,,,,0 / 0,479019,2018-08-09 08:50:56:903
-10.75336,-6.48933,1.10584,-7.27005,-6.53367,-0.79243,-1.99266,0.85041,1.56178,-0.49599,-2.11311,-3.34203,2272,26.534,-24.898,26.776,210.142,32.177,99.913,5,60.9428,,,,NaN,,,,0 / 0,479519,2018-08-09 08:50:57:403
-8.55257,-8.85463,-0.63136,-8.86398,-1.42677,-3.94519,-1.11532,-6.96921,2.84507,-1.5491,0.82655,4.35564,1908,3.011,-31.216,23.843,212.301,22.484,112.587,5,60.2656,,,,NaN,,,,0 / 0,480019,2018-08-09 08:50:57:903
-10.04987,-4.22273,-5.27106,-7.24878,-6.57527,-0.62567,-1.48689,2.65312,-2.40522,0.63004,-1.72073,-1.94133,1884,18.446,-22.377,23.325,211.387,35.369,101.81,5,60.3701,,,,NaN,,,,0 / 0,480518,2018-08-09 08:50:58:402
-9.22913,-6.64905,1.04781,-8.29706,-3.9218,-3.45668,-2.94508,-1.4043,2.60263,-3.13185,0.22566,2.82542,1956,6.758,-29.115,21.793,208.424,23.573,112.617,5,60.0581,,,,NaN,,,,0 / 0,481019,2018-08-09 08:50:58:903
-8.81638,-4.55772,-1.75002,-8.30034,-4.96202,-1.62882,-1.86318,0.38865,-1.7575,-0.51166,-2.2363,-2.43918,2116,8.331,-21.838,15.419,206.396,23.404,105.443,5,58.5798,,,,NaN,,,,0 / 0,481519,2018-08-09 08:50:59:403
-11.92285,-5.69192,-0.06607,-8.6297,-3.96861,-2.439,-3.6941,-1.20292,1.40712,-2.96182,0.07764,3.0152,1932,16.136,-27.62,17.926,200.984,23.871,105.782,5,45.9988,,,,NaN,,,,0 / 0,482019,2018-08-09 08:50:59:903
-9.28955,-4.867,0.58838,-8.37841,-4.70229,-1.96497,0.27065,-0.3173,2.25472,-1.1443,-0.58107,-2.79633,2332,15.762,-40.405,15.923,193.854,18.509,106.182,5,56.6892,,,,NaN,,,,0 / 0,482519,2018-08-09 08:51:00:403
-8.56691,-10.55234,1.84999,-7.13844,-6.46032,1.86477,-3.56909,-1.34416,-3.7799,-1.12436,2.25475,3.45624,1660,39.493,-24.342,8.994,213.721,51.425,62.656,5,46.7866,,,,NaN,,,,0 / 0,483019,2018-08-09 08:51:00:903
-11.51488,-3.92302,-6.13008,-9.32043,-2.28655,-2.01784,2.26417,-5.39627,-0.58857,-2.87915,-0.74478,-0.84401,3560,17.256,-44.771,-4.839,169.85,13.483,102.216,5,50.1109,,,,NaN,,,,0 / 0,483519,2018-08-09 08:51:01:403
-8.95456,-0.41873,4.20213,-9.18482,2.60501,2.24128,1.54435,-3.55015,2.91561,-0.61143,0.99983,0.15799,8752,2.551,22.446,-47.234,60.375,-15.066,74.392,5,48.5541,,,,NaN,,,,0 / 0,484019,2018-08-09 08:51:01:903
-8.42454,-0.28294,0.50284,-9.03751,1.73229,3.39012,1.78794,-1.63681,-3.03483,0.60864,-0.44586,-0.11668,9608,-6.642,14.995,-44.067,69.441,-10.704,69.529,5,43.9349,,,,NaN,,,,0 / 0,484519,2018-08-09 08:51:02:403
-10.78746,0.05684,-0.29398,-9.38639,-2.63937,-1.04867,-0.70019,3.05172,1.11682,0.02467,0.89883,-0.87271,3932,8.714,14.594,-45.049,73.692,12.809,93.898,5,42.5799,,,,NaN,,,,0 / 0,485020,2018-08-09 08:51:02:904
-7.1683,-3.43848,-2.72031,-9.12339,-1.35986,-3.3294,1.23577,-2.96581,1.69564,1.72348,1.14073,2.04251,3220,22.972,-28.128,-33.212,126.863,7.971,110.049,5,45.0899,,,,NaN,,,,0 / 0,485519,2018-08-09 08:51:03:403
-8.6734,-3.3296,-2.51033,-8.107,-5.18356,-1.89148,-2.5067,2.79883,-2.98063,1.03157,0.38795,-1.55037,3708,17.256,-27.101,-22.824,138.205,29.484,102.473,5,44.2638,,,,NaN,,,,0 / 0,486019,2018-08-09 08:51:03:903
-9.22613,-5.50409,-0.6212,-8.81668,-2.88539,-3.1798,-0.21633,-2.27739,2.51464,0.8143,0.62517,0.77353,4172,23.166,-39.908,-11.575,156.254,17.111,109.832,5,41.2524,,,,NaN,,,,0 / 0,486518,2018-08-09 08:51:04:402
-4.9035,-10.1683,-4.14822,-9.15874,-1.58731,-3.12542,4.47024,-6.88084,0.02632,-0.15614,0.12122,-0.09348,3504,15.666,-43.153,-10.41,161.746,9.315,108.842,5,46.5987,,,,NaN,,,,0 / 0,487019,2018-08-09 08:51:04:903
-13.27719,-3.90149,-6.24135,-4.69338,-8.60953,-0.13636,-6.14188,7.52581,-3.67115,1.84219,0.9593,1.44894,4052,45.078,-16.959,-4.193,162.352,64.72,103.785,5,41.9722,,,,NaN,,,,0 / 0,487518,2018-08-09 08:51:05:402
-5.82355,-6.09152,0.85698,-7.24339,-2.93826,5.92202,2.99921,-3.45992,-6.24403,1.02403,2.16739,-0.64203,11984,1.184,-37.921,-27.361,156.179,17.401,45.616,5,49.0687,,,,NaN,,,,0 / 0,488018,2018-08-09 08:51:05:902
-10.78267,-4.25204,-0.47046,-7.19684,-6.65211,0.354,-3.03599,2.99934,-1.248,-0.99689,-0.40147,0.23781,3080,35.257,-28.992,4.503,190.344,44.691,84.755,5,49.0333,,,,NaN,,,,0 / 0,488518,2018-08-09 08:51:06:402
-9.5067,-5.90788,-2.56178,-9.41386,-2.72224,0.37287,2.38758,-3.06831,-2.7884,0.96947,0.32645,0.21114,4368,18.852,-42.57,-11.008,167.633,16.116,87.732,5,44.0541,,,,NaN,,,,0 / 0,489018,2018-08-09 08:51:06:902
-9.52106,-3.43071,-2.42239,-7.92362,-5.16608,-2.58811,-0.34321,1.78591,2.63637,-0.06186,-0.65274,-0.66972,3580,25.858,-20.761,-29.846,124.63,30.009,109.318,5,40.2887,,,,NaN,,,,0 / 0,489519,2018-08-09 08:51:07:403
-5.96413,-4.77069,-4.47723,-9.31045,-2.17284,-2.18282,2.80617,-1.84029,-1.72335,0.81512,1.67748,1.83644,2824,20.265,-33.722,-21.191,145.512,12.801,103.195,5,41.5284,,,,NaN,,,,0 / 0,490018,2018-08-09 08:51:07:902
-6.2046,-3.79022,-1.11951,-7.38797,-5.1689,-3.85626,1.16314,1.61188,2.6455,0.07172,0.52824,-1.25308,3348,27.524,-12.459,-27.931,113.372,28.456,117.262,5,61.7186,,,,NaN,,,,0 / 0,490518,2018-08-09 08:51:08:402
-11.17151,-5.76192,-0.26587,-7.63718,-5.99493,-1.38006,-2.30835,-0.80096,-1.58206,0.21913,2.40726,2.09401,3152,25.83,-15.051,-31.808,123.643,37.685,100.243,5,43.3726,,,,NaN,,,,0 / 0,491019,2018-08-09 08:51:08:903
-8.43053,-5.72542,-0.05051,-6.86329,-6.92045,-1.08309,-2.66393,0.00065,-3.39618,-0.95657,-1.17401,-2.43837,3292,25.23,-10.835,-33.499,119.955,37.789,98.357,5,39.6377,,,,NaN,,,,0 / 0,491518,2018-08-09 08:51:09:402
-11.98686,-9.41934,-0.44592,-7.99707,-4.94097,-2.79358,-7.37862,-4.08054,2.85521,-2.84372,0.5533,3.97404,4596,27.205,-16.232,-33.02,117.867,30.254,109.256,5,36.6379,,,,NaN,,,,0 / 0,492018,2018-08-09 08:51:09:902
-8.64708,-7.29871,-0.76776,-8.4763,-3.34758,-3.62165,-0.40791,-3.97636,-0.80923,0.39465,0.22139,-2.57785,2912,25.276,-13.371,-40.93,106.3,10.032,113.71,5,37.9911,,,,NaN,,,,0 / 0,492518,2018-08-09 08:51:10:402
-14.48677,-4.67737,-3.60266,-8.24048,-4.97919,-1.86347,-8.09843,-0.2965,-1.32207,1.39484,1.96907,3.64398,2608,21.683,-6.918,-48.766,103.44,41.688,102.331,5,40.8223,,,,NaN,,,,0 / 0,493018,2018-08-09 08:51:10:902
-12.52165,-4.334,-4.76677,-9.47236,-0.17022,-2.53294,-1.13817,-6.11797,-1.74854,0.27818,-0.63707,-3.22841,2944,19.052,-27.036,-41.438,121.36,0.995,104.971,5,43.2984,,,,NaN,,,,0 / 0,493519,2018-08-09 08:51:11:403
-16.12524,-6.41156,-2.87105,-9.14681,-2.90091,-2.02264,-8.98427,-1.0925,-1.59162,-1.71628,1.54961,4.7364,3872,24.266,-26.344,-33.482,133.275,33.707,95.555,5,39.1781,,,,NaN,,,,0 / 0,494018,2018-08-09 08:51:11:902
-9.64906,-5.10927,-6.53566,-9.40469,-0.28073,-2.76467,-0.49582,-4.96878,-3.53742,3.34836,0.53537,-1.93135,3072,8.704,-30.363,-20.473,143.576,-7.205,104.608,5,44.1996,,,,NaN,,,,0 / 0,494519,2018-08-09 08:51:12:403
-16.58227,-7.12941,-1.51431,-7.77917,-5.95847,-0.38936,-8.45396,1.49089,-2.32204,-0.27667,1.41725,3.41063,3648,23.019,-23.28,-22.197,143.769,37.416,92.865,5,35.8398,,,,NaN,,,,0 / 0,495019,2018-08-09 08:51:12:903
-14.61238,-7.61934,-4.24573,-9.32826,-2.1218,-2.15684,1.97261,-7.51728,1.20854,1.02037,-0.32512,-3.42184,3748,20.097,-33.763,-19.124,147.753,12.496,103.019,5,46.5799,,,,NaN,,,,0 / 0,495519,2018-08-09 08:51:13:403
-17.76912,-9.10469,-1.31631,-6.83438,-6.99456,-0.73328,-9.93645,1.40737,-2.56639,0.10144,2.38161,3.52771,4232,33.644,-15.233,-25.951,142.758,57.907,92.212,5,41.0244,,,,NaN,,,,0 / 0,496019,2018-08-09 08:51:13:903
-10.59184,-7.43568,-5.89438,-9.4766,-0.59753,-2.45101,-1.21842,-5.21908,0.37194,0.53352,-0.94798,-3.37563,2720,15.057,-36.36,-21.504,145.52,3.493,104.501,5,44.7782,,,,NaN,,,,0 / 0,496519,2018-08-09 08:51:14:403
-15.88896,-6.8967,-2.49538,-5.76623,-7.62189,-2.1972,-9.60832,2.64149,2.08749,0.1442,-1.23917,2.09952,2544,32.419,-6.752,-31.696,114.465,51.006,110.859,5,50.2676,,,,NaN,,,,0 / 0,497019,2018-08-09 08:51:14:903
-13.07381,-7.2341,-2.69937,-9.65315,-0.72351,-1.56962,2.09998,-10.19076,1.69097,1.01326,-0.04025,-3.02458,2840,14.613,-30.801,-30.556,132.022,-5.552,101.025,5,44.8109,,,,NaN,,,,0 / 0,497518,2018-08-09 08:51:15:402
-17.74759,-5.71825,-3.79408,-5.39534,-8.14859,-0.81305,-9.10981,6.53603,-2.61157,-0.51064,0.44681,2.84192,2964,31.255,-3.073,-36.05,122.695,64.205,96.671,5,42.7033,,,,NaN,,,,0 / 0,498019,2018-08-09 08:51:15:903
-9.34697,-6.65204,-0.66248,-9.55423,-0.41013,-2.17231,0.95938,-7.5164,1.33811,-0.84132,-1.22269,-2.00038,2668,17.23,-31.688,-32.063,130.812,-8.088,106.621,5,44.9399,,,,NaN,,,,0 / 0,498519,2018-08-09 08:51:16:403
-14.38806,-2.05902,0.33714,-4.07128,-8.87074,-0.95137,-13.44837,6.647,-1.35004,-1.10196,-0.7739,0.16838,2692,25.977,5.742,-42.061,104.031,64.765,103.153,5,43.8771,,,,NaN,,,,0 / 0,499018,2018-08-09 08:51:16:902
-9.38766,-7.63849,-1.80864,-9.43551,1.63817,-2.11138,4.89692,-11.5882,2.25344,-0.38806,-1.31084,-2.01544,2656,19.293,-32.503,-36.815,125.846,-16.018,105.846,5,45.6993,,,,NaN,,,,0 / 0,499518,2018-08-09 08:51:17:402
-14.32823,-3.97627,-0.44414,-5.45591,-8.07727,-1.07756,-10.29833,5.84433,1.44417,1.54735,1.70293,0.02463,2156,25.755,4.915,-45.323,102.598,55.452,101.172,5,43.0203,,,,NaN,,,,0 / 0,500019,2018-08-09 08:51:17:903
-8.92943,-11.63271,0.62427,-9.0069,1.68738,-3.49269,0.03348,-13.42369,4.46959,0.64876,2.25169,0.12624,3972,21.851,-30.173,-35.016,123.841,-13.74,110.324,5,44.0918,,,,NaN,,,,0 / 0,500518,2018-08-09 08:51:18:402
